codigo_aeronave,codigo_ocorrencia,matricula,codigo_operador,equipamento,fabricante,modelo,tipo_motor,quantidade_motores,peso_maximo_decolagem,quantidade_assentos,ano_fabricacao,pais_registro,categoria_registro,categoria_aviacao,origem_voo,destino_voo,fase_operacao,tipo_operacao,nivel_dano,quantidade_fatalidades,dia_extracao
12143,44238,PTJZC,3992,AVIÃO,"PIPER AIRCRAFT",PA-28R-200,PISTÃO,1,1202,4,1974,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12145,44244,PTOSM,1880,AVIÃO,"CESSNA AIRCRAFT",S550,JATO,2,6849,10,1988,BRASIL,TPX,"TÁXI AÉREO",****,****,"CORRIDA APÓS POUSO","TÁXI AÉREO",LEVE,NULL,2016-07-30
12148,44248,PTYMJ,3992,HELICÓPTERO,"BELL HELICOPTER",206B,TURBOEIXO,1,1451,5,1998,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,DESTRUÍDA,2,2016-07-30
12181,44339,PRFMM,907,AVIÃO,"AIR TRACTOR",AT-502B,TURBOÉLICE,1,3629,1,2002,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12182,44340,PUZEZ,3992,ULTRALEVE,***,"PELICAN 500BR",PISTÃO,1,480,2,2000,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,DESTRUÍDA,NULL,2016-07-30
12210,44380,PTWUP,4086,AVIÃO,"CESSNA AIRCRAFT",A188B,PISTÃO,1,1497,1,1976,BRASIL,SAE-AG,AGRÍCOLA,****,****,INDETERMINADA,AGRÍCOLA,***,NULL,2016-07-30
12221,50516,PRAYN,930,AVIÃO,EMBRAER,"ERJ 190-200 IGW",JATO,2,52290,125,2010,BRASIL,TPR,REGULAR,****,****,POUSO,REGULAR,NENHUM,NULL,2016-07-30
12224,44399,PTVCU,310,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-712,PISTÃO,1,1157,4,1986,BRASIL,PRI,INSTRUÇÃO,****,SIVU,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12226,44402,PTLHO,3992,AVIÃO,EMBRAER,"EMB-820C NAVAJO",PISTÃO,2,3175,8,1980,BRASIL,TPP,PARTICULAR,SBMT,SBBU,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12255,46576,PRTTK,5009,AVIÃO,"AEROSPATIALE AND ALENIA",ATR-42-500,TURBOÉLICE,2,18600,52,1996,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,REGULAR,NENHUM,NULL,2016-07-30
12265,44975,PTDRY,3992,AVIÃO,"CESSNA AIRCRAFT",177RG,PISTÃO,1,1270,4,1971,BRASIL,TPP,PARTICULAR,SBGO,SWGI,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12265,51391,PTDRY,3992,AVIÃO,"CESSNA AIRCRAFT",177RG,PISTÃO,1,1270,4,1971,BRASIL,TPP,PARTICULAR,SWIT,SBBI,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12269,44458,PRNEA,223,AVIÃO,"CESSNA AIRCRAFT",152,PISTÃO,1,757,2,1978,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,INSTRUÇÃO,LEVE,NULL,2016-07-30
12272,44463,PPFIJ,244,PLANADOR,"INDÚSTRIA PARANAENSE DE ESTRUTURAS",IPE-02B,"SEM TRAÇÃO",0,565,2,1988,BRASIL,PRI,INSTRUÇÃO,SSTH,SSTH,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12273,44464,PTRYD,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711ST,PISTÃO,1,1315,4,1985,BRASIL,TPP,PARTICULAR,****,****,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12286,44484,PTHMU,3992,HELICÓPTERO,HELIBRAS,HB-350B,TURBOEIXO,1,1950,6,1984,BRASIL,TPP,PARTICULAR,SBSR,****,SUBIDA,PRIVADA,DESTRUÍDA,NULL,2016-07-30
12304,49158,PPPTU,5009,AVIÃO,"AEROSPATIALE AND ALENIA",ATR-72-212A,TURBOÉLICE,2,22500,73,2010,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,REGULAR,NENHUM,NULL,2016-07-30
12304,44504,PPPTU,5009,AVIÃO,"AEROSPATIALE AND ALENIA",ATR-72-212A,TURBOÉLICE,2,22500,73,2010,BRASIL,TPR,REGULAR,****,****,SUBIDA,REGULAR,LEVE,NULL,2016-07-30
12306,45867,PPJFR,3992,HELICÓPTERO,"BELL HELICOPTER",206L-4,TURBOEIXO,1,2018,7,2009,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,LEVE,NULL,2016-07-30
12310,44510,PRLII,3992,AVIÃO,"CESSNA AIRCRAFT",210L,PISTÃO,1,1724,6,1975,BRASIL,TPP,PARTICULAR,****,****,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12323,44528,PRHSM,3992,AVIÃO,"CESSNA AIRCRAFT",210M,PISTÃO,1,1724,6,1977,BRASIL,TPP,PARTICULAR,SNWR,****,CRUZEIRO,PRIVADA,DESTRUÍDA,3,2016-07-30
12324,44530,PRARY,193,AVIÃO,"CESSNA AIRCRAFT",150M,PISTÃO,1,726,0,0,BRASIL,PRI,INSTRUÇÃO,SWLC,SWLC,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12325,44531,PRMFM,907,AVIÃO,"AIR TRACTOR",AT-802A,TURBOÉLICE,1,7258,1,2006,BRASIL,SAE-AG,AGRÍCOLA,SDQG,SDQG,"CIRCUITO DE TRÁFEGO",AGRÍCOLA,DESTRUÍDA,NULL,2016-07-30
12326,44533,PTIXD,3992,AVIÃO,"CESSNA AIRCRAFT",172M,PISTÃO,1,1043,4,1973,BRASIL,TPP,PARTICULAR,SNJN,SNNH,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12331,44538,PTOSG,3992,AVIÃO,"CESSNA AIRCRAFT",208B,TURBOÉLICE,1,3969,11,1992,BRASIL,TPP,PARTICULAR,SJQK,SBBV,DECOLAGEM,PRIVADA,DESTRUÍDA,NULL,2016-07-30
12332,44539,PTVQF,3992,AVIÃO,EMBRAER,EMB-810D,PISTÃO,2,2155,6,1992,BRASIL,TPP,PARTICULAR,****,****,DESCIDA,PRIVADA,LEVE,NULL,2016-07-30
12338,44545,PTSHU,624,AVIÃO,EMBRAER,EMB-110P1,TURBOÉLICE,2,5670,21,1987,BRASIL,TPX,"TÁXI AÉREO",****,SBTF,DECOLAGEM,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
12341,44549,PTNDN,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-710C,PISTÃO,1,1361,4,1976,BRASIL,TPP,PARTICULAR,SNVD,SDKE,"CORRIDA APÓS POUSO",PRIVADA,LEVE,1,2016-07-30
12351,52876,PRJHR,3992,AVIÃO,"CIRRUS DESIGN",SR22,PISTÃO,1,1542,4,2008,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,SUBSTANCIAL,1,2016-07-30
12354,47024,PTAZT,3992,AVIÃO,"PIPER AIRCRAFT",PA-23-250,PISTÃO,2,2359,6,1973,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12356,44576,PTJFH,3992,AVIÃO,"CESSNA AIRCRAFT",182P,PISTÃO,1,1338,4,1973,BRASIL,TPP,PARTICULAR,****,****,"OUTRA FASE",PRIVADA,DESTRUÍDA,NULL,2016-07-30
12358,44579,PPRTX,1047,AVIÃO,"CIA AERONAUTICA PAULISTA",CAP-4,PISTÃO,1,587,2,1946,BRASIL,PRI,INSTRUÇÃO,SNRU,SNRU,"CIRCUITO DE TRÁFEGO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12358,48014,PPRTX,1047,AVIÃO,"CIA AERONAUTICA PAULISTA",CAP-4,PISTÃO,1,587,2,1946,BRASIL,PRI,INSTRUÇÃO,SNRU,****,"ARREMETIDA NO SOLO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12368,44592,PUMGR,3992,ULTRALEVE,***,"VIMANA R-12",PISTÃO,1,520,2,2007,BRASIL,PET,EXPERIMENTAL,****,****,INDETERMINADA,EXPERIMENTAL,***,1,2016-07-30
12371,44597,PROMK,3897,HELICÓPTERO,"SIKORSKY AIRCRAFT",S-61N,TURBOEIXO,2,8618,21,1980,BRASIL,TPX,"TÁXI AÉREO",****,****,SUBIDA,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
12382,44611,PRVFE,3992,AVIÃO,"CESSNA AIRCRAFT",172RG,PISTÃO,1,1202,4,1982,BRASIL,TPP,PARTICULAR,****,****,"CORRIDA APÓS POUSO",PRIVADA,LEVE,NULL,2016-07-30
12383,44612,PTWDX,919,AVIÃO,"PIPER AIRCRAFT",PA-36-300,PISTÃO,1,1769,1,1977,BRASIL,SAE-AG,AGRÍCOLA,****,****,"OUTRA FASE",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12396,44629,PTKHV,3992,AVIÃO,"CESSNA AIRCRAFT",172M,PISTÃO,1,1043,4,1974,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12407,44645,PPGOR,292,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,3,1993,BRASIL,PRI,INSTRUÇÃO,SDET,SDET,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12409,44647,PTBKW,1289,AVIÃO,"CESSNA AIRCRAFT",150J,PISTÃO,1,726,2,1969,BRASIL,PRI,INSTRUÇÃO,SBSV,SBSV,"CIRCUITO DE TRÁFEGO",INSTRUÇÃO,LEVE,NULL,2016-07-30
12412,44652,PTRHR,1032,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-712,PISTÃO,1,1157,4,1980,BRASIL,PRI,INSTRUÇÃO,****,****,POUSO,INSTRUÇÃO,LEVE,NULL,2016-07-30
12413,53426,PRSTW,3992,AVIÃO,"BEECH AIRCRAFT",C17L,PISTÃO,1,1430,4,1936,BRASIL,TPP,PARTICULAR,SDJA,SDAM,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12414,44656,PPIME,3992,AVIÃO,EMBRAER,EMB-500,JATO,2,4750,7,2009,BRASIL,TPP,PARTICULAR,****,****,"CORRIDA APÓS POUSO",PRIVADA,LEVE,NULL,2016-07-30
12415,44660,PROMO,3992,HELICÓPTERO,"EUROCOPTER FRANCE","AS 350 B2",TURBOEIXO,1,2250,6,2008,BRASIL,TPP,PARTICULAR,SBPS,SJFE,CRUZEIRO,PRIVADA,DESTRUÍDA,7,2016-07-30
12420,44670,PTOVJ,912,AVIÃO,"PIPER AIRCRAFT",PA-25-235,PISTÃO,1,1315,1,1993,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12429,44700,PTUZB,477,AVIÃO,EMBRAER,EMB-202A,PISTÃO,1,1800,1,2010,BRASIL,SAE-AG,AGRÍCOLA,SDKB,SDKB,"OUTRA FASE",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12442,44734,PTWGG,3992,AVIÃO,"BEECH AIRCRAFT",E55,PISTÃO,2,2404,6,1979,BRASIL,TPP,PARTICULAR,****,SDVE,"CORRIDA APÓS POUSO",PRIVADA,LEVE,NULL,2016-07-30
12452,44749,PTGAB,279,AVIÃO,XAVANTE,A-122-B,PISTÃO,1,840,2,1971,BRASIL,PRI,INSTRUÇÃO,SBSJ,SBSJ,POUSO,INSTRUÇÃO,DESTRUÍDA,2,2016-07-30
12453,44751,PTJPZ,3992,AVIÃO,COMMANDER,112,PISTÃO,1,1157,4,1974,BRASIL,TPP,PARTICULAR,****,SSOG,CRUZEIRO,PRIVADA,DESTRUÍDA,NULL,2016-07-30
12454,44753,PTOST,6009,AVIÃO,"CHINCUL SACAIFI",PA-25-235,PISTÃO,1,1315,1,1993,BRASIL,SAE-AG,AGRÍCOLA,****,****,"NAVEGAÇÃO A BAIXA ALTURA",AGRÍCOLA,DESTRUÍDA,NULL,2016-07-30
12454,53572,PTOST,6009,AVIÃO,"CHINCUL SACAIFI",PA-25-235,PISTÃO,1,1315,1,1993,BRASIL,SAE-AG,AGRÍCOLA,SSYS,SSYS,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12455,44755,PTUKV,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1550,1,1998,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,PRIVADA,DESTRUÍDA,1,2016-07-30
12456,44757,PTUNL,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,2002,BRASIL,TPP,PARTICULAR,****,****,"NAVEGAÇÃO A BAIXA ALTURA",PRIVADA,DESTRUÍDA,1,2016-07-30
12457,44759,PTWIG,624,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2,2073,7,1981,BRASIL,TPX,"TÁXI AÉREO",SWFN,SBEG,DECOLAGEM,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
12474,44780,PUAPA,3992,ULTRALEVE,***,COYOTE,PISTÃO,1,410,2,1994,BRASIL,PET,EXPERIMENTAL,****,****,"CIRCUITO DE TRÁFEGO",EXPERIMENTAL,DESTRUÍDA,2,2016-07-30
12487,44793,PUACQ,3992,ULTRALEVE,***,"TEPE 1",PISTÃO,1,410,1,1989,BRASIL,PET,EXPERIMENTAL,****,****,INDETERMINADA,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12489,44795,PTEEC,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-721C,PISTÃO,1,1633,6,1976,BRASIL,TPP,PARTICULAR,****,****,"OUTRA FASE",PRIVADA,DESTRUÍDA,NULL,2016-07-30
12490,44796,PRNOB,3833,AVIÃO,"AIRCRAFT INDUSTRIES",L410UVP-E20,TURBOÉLICE,2,6600,21,2010,BRASIL,TPR,REGULAR,SBRF,SBNT,DECOLAGEM,REGULAR,DESTRUÍDA,16,2016-07-30
12495,44804,PUPSF,3992,ULTRALEVE,***,"ORION F1-A",PISTÃO,1,450,2,2004,BRASIL,PET,EXPERIMENTAL,****,****,"OUTRA FASE",EXPERIMENTAL,NENHUM,NULL,2016-07-30
12499,45748,PTRTH,3992,AVIÃO,EMBRAER,EMB-810D,PISTÃO,2,2155,6,1983,BRASIL,TPP,PARTICULAR,SBJP,SBFZ,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12500,44811,PUPPC,3992,ULTRALEVE,"PAULO CESAR CASTRO MOURA","DYNAMIC WT-9",PISTÃO,1,560,2,2010,BRASIL,PET,EXPERIMENTAL,****,****,MANOBRA,EXPERIMENTAL,SUBSTANCIAL,1,2016-07-30
12506,44817,PPGRF,265,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1993,BRASIL,PIN,INSTRUÇÃO,SWRO,SWRO,"APROXIMAÇÃO FINAL",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12516,44837,PTNJC,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711C,PISTÃO,1,1202,4,1976,BRASIL,TPP,PARTICULAR,SIOJ,SWKC,"CIRCUITO DE TRÁFEGO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12520,44843,PURVX,3992,ULTRALEVE,"FLYER INDUSTRIA AERONAUTICA LTDA",RV-9A,PISTÃO,1,750,2,2008,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12522,44845,PUXRV,3992,ULTRALEVE,***,RV-9A,PISTÃO,1,735,2,2004,BRASIL,PET,EXPERIMENTAL,****,****,TÁXI,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12526,44850,PUCSE,3992,ULTRALEVE,***,"IKARUS C42B",PISTÃO,1,510,2,2004,BRASIL,PET,EXPERIMENTAL,****,****,MANOBRA,EXPERIMENTAL,DESTRUÍDA,2,2016-07-30
12527,44853,PRRCE,2331,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,621,2,2001,BRASIL,PRI,INSTRUÇÃO,****,****,"ARREMETIDA NO SOLO",INSTRUÇÃO,***,NULL,2016-07-30
12527,47333,PRRCE,401,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,621,2,2001,BRASIL,PRI,INSTRUÇÃO,SDIH,SBMT,PAIRADO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12528,44855,PRJGM,3992,HELICÓPTERO,HELIBRAS,"AS 350 B2",TURBOEIXO,1,2250,6,2011,BRASIL,TPP,PARTICULAR,****,SBNF,SUBIDA,PRIVADA,SUBSTANCIAL,3,2016-07-30
12530,44858,PRVTT,3992,AVIÃO,"BEECH AIRCRAFT",58,PISTÃO,2,2449,6,1975,BRASIL,TPP,PARTICULAR,SNTY,SBBR,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12541,44880,PTYTL,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R22,PISTÃO,1,621,2,1998,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12556,45102,PRSEC,4630,HELICÓPTERO,"SIKORSKY AIRCRAFT",S-76C,TURBOEIXO,2,5307,14,2003,BRASIL,TPX,"TÁXI AÉREO",****,****,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
12556,53355,PRSEC,3897,HELICÓPTERO,"SIKORSKY AIRCRAFT",S-76C,TURBOEIXO,2,5307,14,2003,BRASIL,TPX,"TÁXI AÉREO",SBME,****,"DECOLAGEM VERTICAL","TÁXI AÉREO",NENHUM,NULL,2016-07-30
12567,44924,PTUOD,5159,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,2003,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12568,44926,PTCNG,4784,AVIÃO,"CESSNA AIRCRAFT",150F,PISTÃO,1,726,2,1966,BRASIL,PRI,INSTRUÇÃO,SBPR,****,DECOLAGEM,INSTRUÇÃO,NENHUM,NULL,2016-07-30
12570,44986,PRSEK,4630,HELICÓPTERO,AGUSTA,AW139,TURBOEIXO,2,6400,14,2007,BRASIL,TPX,"TÁXI AÉREO",9PSD,SBME,SUBIDA,"TÁXI AÉREO",DESTRUÍDA,4,2016-07-30
12576,53202,PTCKB,3992,AVIÃO,"BEECH AIRCRAFT",36,PISTÃO,1,1633,6,1969,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,NENHUM,NULL,2016-07-30
12579,44942,PUVBC,3992,ULTRALEVE,***,MISTRAL,PISTÃO,1,450,2,1991,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,LEVE,NULL,2016-07-30
12581,44944,PTKYD,3992,AVIÃO,"CESSNA AIRCRAFT",U206G,PISTÃO,1,1633,6,1977,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,LEVE,NULL,2016-07-30
12606,53412,PRSEO,3897,HELICÓPTERO,AGUSTA,AW139,TURBOEIXO,2,6800,14,2009,BRASIL,TPX,"TÁXI AÉREO",SBME,****,CRUZEIRO,"TÁXI AÉREO",NENHUM,NULL,2016-07-30
12615,44988,PTXCG,4468,AVIÃO,"CESSNA AIRCRAFT",U206G,PISTÃO,1,1633,6,1981,BRASIL,TPX,"TÁXI AÉREO",****,****,"CORRIDA APÓS POUSO","TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
12618,52811,PTHVX,2532,HELICÓPTERO,"ROBINSON HELICOPTER","R22 BETA",PISTÃO,1,622,2,1991,BRASIL,PRI,INSTRUÇÃO,SBMT,SBMT,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12618,44993,PTHVX,308,HELICÓPTERO,"ROBINSON HELICOPTER","R22 BETA",PISTÃO,1,622,2,1991,BRASIL,PRI,INSTRUÇÃO,SDRE,SDRE,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12619,44995,PTBGZ,3992,AVIÃO,"CESSNA AIRCRAFT",172A,PISTÃO,1,998,4,1960,BRASIL,TPP,PARTICULAR,****,SBCR,DESCIDA,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12632,45011,PUILT,3992,ULTRALEVE,***,"PELICAN 500 BR",PISTÃO,1,600,2,2004,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12645,45036,PTZDO,3992,AVIÃO,***,RV-10,PISTÃO,1,1224,4,2008,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12646,45045,PTGCC,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-220T,PISTÃO,2,2155,6,1999,BRASIL,TPP,PARTICULAR,SWJW,SWJW,CRUZEIRO,PRIVADA,DESTRUÍDA,1,2016-07-30
12647,45047,PTRBT,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-720C,PISTÃO,1,1542,6,1980,BRASIL,TPP,PARTICULAR,SBGO,SWFR,DECOLAGEM,PRIVADA,DESTRUÍDA,NULL,2016-07-30
12648,45048,PRRGB,322,HELICÓPTERO,"ROBINSON HELICOPTER","R22 BETA",PISTÃO,1,621,2,2011,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
12649,45049,PTUPB,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,2003,BRASIL,TPP,PARTICULAR,****,SWBR,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12650,45050,PTWCP,477,AVIÃO,"PIPER AIRCRAFT",PA-25-260,PISTÃO,1,1315,1,1975,BRASIL,SAE-AG,AGRÍCOLA,SDKB,SDKB,"OUTRA FASE",AGRÍCOLA,DESTRUÍDA,NULL,2016-07-30
12651,45051,PTPFH,260,PLANADOR,"INDÚSTRIA PARANAENSE DE ESTRUTURAS",KW1,"SEM TRAÇÃO",0,280,1,1981,BRASIL,PRI,INSTRUÇÃO,SDRK,SDRK,"APROXIMAÇÃO FINAL",INSTRUÇÃO,DESTRUÍDA,1,2016-07-30
12652,45052,PTIJH,1232,AVIÃO,"CESSNA AIRCRAFT",310Q,PISTÃO,2,2404,6,1972,BRASIL,TPX,"TÁXI AÉREO",****,****,"CORRIDA APÓS POUSO","TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
12653,45053,PPKST,3992,AVIÃO,"HAWKER BEECHCRAFT",G58,PISTÃO,2,2495,6,2007,BRASIL,TPP,PARTICULAR,SBMG,SSDP,SUBIDA,PRIVADA,SUBSTANCIAL,3,2016-07-30
12654,45054,PTAVK,3992,AVIÃO,"BEECH AIRCRAFT",D35,PISTÃO,1,1236,4,1953,BRASIL,TPP,PARTICULAR,****,****,"OUTRA FASE",PRIVADA,DESTRUÍDA,2,2016-07-30
12655,45055,PTXVV,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-220T,PISTÃO,2,2155,6,2001,BRASIL,TPP,PARTICULAR,SDIV,SDOR,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12656,45056,PPCLE,3992,HELICÓPTERO,"ROBINSON HELICOPTER","R44 II",PISTÃO,1,1134,4,2010,BRASIL,TPP,PARTICULAR,SDAM,****,CRUZEIRO,PRIVADA,DESTRUÍDA,3,2016-07-30
12657,45057,PUIJC,3992,ULTRALEVE,***,RV-9A,PISTÃO,1,735,2,2007,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12658,45058,PRHLB,2558,HELICÓPTERO,"BELL HELICOPTER",206L-4,TURBOEIXO,1,2018,7,1995,BRASIL,AIF,"ADMINISTRAÇÃO INDIRETA",SBIH,****,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12659,45059,PUZZZ,3992,ULTRALEVE,ULTRALEGER,MISTRAL,PISTÃO,1,395,2,1995,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,1,2016-07-30
12659,48912,PUZZZ,3992,ULTRALEVE,ULTRALEGER,MISTRAL,PISTÃO,1,395,2,1995,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12660,45060,PRPIP,3992,HELICÓPTERO,"ROBINSON HELICOPTER","R44 II",PISTÃO,1,1134,4,2009,BRASIL,TPP,PARTICULAR,SBCI,****,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12661,45061,PRINC,3992,AVIÃO,"CIRRUS DESIGN",SR22,PISTÃO,1,1542,4,2007,BRASIL,TPP,PARTICULAR,****,****,"PARTIDA DO MOTOR",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12662,45062,PTWAF,3992,ANFÍBIO,CONSOLIDATED,"LAKE 250",PISTÃO,1,1424,4,1990,BRASIL,TPP,PARTICULAR,****,****,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
12663,45063,PUALU,3992,ULTRALEVE,***,"CORSARIO MK-5",PISTÃO,1,550,1,2008,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
12664,45064,PRZRT,3992,AVIÃO,"JAMES F GUZMAN","CHRISTEN EAGLE II",PISTÃO,1,726,2,1982,BRASIL,PET,EXPERIMENTAL,****,****,MANOBRA,EXPERIMENTAL,DESTRUÍDA,1,2016-07-30
12665,45065,PRCEC,3992,HELICÓPTERO,"ROBINSON HELICOPTER","R44 II",PISTÃO,1,1134,4,2008,BRASIL,TPP,PARTICULAR,SBRJ,SBJR,CRUZEIRO,PRIVADA,DESTRUÍDA,2,2016-07-30
12666,45070,PTURD,5159,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,2004,BRASIL,SAE-AG,AGRÍCOLA,SJUL,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12667,45071,PTUZN,121,AVIÃO,EMBRAER,EMB-202,PISTÃO,1,1800,1,2010,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12669,45087,PTUZE,2214,AVIÃO,EMBRAER,EMB-202A,PISTÃO,1,1800,1,2010,BRASIL,SAE-AG,AGRÍCOLA,****,****,SUBIDA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
12673,45091,PUHHH,3992,ULTRALEVE,"HERMANO VIANNA","P2002 SIERRA RG",PISTÃO,1,600,2,2007,BRASIL,PET,EXPERIMENTAL,****,****,"CIRCUITO DE TRÁFEGO",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
